id_league,league-en,league-zh,sportId,sport-en,sport-zh,locationId,region-en,region-zh
53291,,,1,Soccer,足球,43,Greece,希腊
54724,,,1,Soccer,足球,44,International,国际
53831,,,1,Soccer,足球,1,Germany,德国
54252,,,1,Soccer,足球,20,Sweden,瑞典
54137,,,1,Soccer,足球,26,Romania,罗马尼亚
55446,,,1,Soccer,足球,58,Brazil,巴西
55567,,,1,Soccer,足球,207,Maldives,
55143,,,1,Soccer,足球,262,Ethiopia,埃塞俄比亚
55890,,,1,Soccer,足球,2,Israel,以色列
55889,,,1,Soccer,足球,172,International Youth,国际青少年
55755,,,1,Soccer,足球,2,Israel,以色列
56256,,,1,Soccer,足球,109,Saint Kitts and Nevis,Saint Kitts and Nevis
56858,,,1,Soccer,足球,37,Austria,奥地利
56909,,,1,Soccer,足球,58,Brazil,巴西
56558,,,1,Soccer,足球,190,Jamaica,
57545,,,1,Soccer,足球,37,Austria,奥地利
57686,,,1,Soccer,足球,58,Brazil,巴西
56996,,,1,Soccer,足球,163,Bolivia,玻利维亚
57529,,,1,Soccer,足球,46,Russia,俄罗斯
57819,U20 World Championship,U20 World Championship,1,Soccer,足球,271,Liberia,
57791,,,1,Soccer,足球,58,Brazil,巴西
58905,,,1,Soccer,足球,73,Canada,加拿大
58206,,,1,Soccer,足球,172,International Youth,国际青少年
59141,,,1,Soccer,足球,58,Brazil,巴西
58415,,,1,Soccer,足球,185,Argentina,阿根廷
58967,,,1,Soccer,足球,58,Brazil,巴西
59602,,,1,Soccer,足球,154,India,印度
60006,,,1,Soccer,足球,31,Finland,芬兰
60579,,,1,Soccer,足球,58,Brazil,巴西
59819,,,1,Soccer,足球,58,Brazil,巴西
60419,,,1,Soccer,足球,163,Bolivia,玻利维亚
59679,,,1,Soccer,足球,73,Canada,加拿大
60915,,,1,Soccer,足球,37,Austria,奥地利
60916,,,1,Soccer,足球,37,Austria,奥地利
60608,,,1,Soccer,足球,233,Uganda,乌干达
62754,,,1,Soccer,足球,21,Hungary,匈牙利
62700,,,1,Soccer,足球,23,Spain,西班牙
62228,,,1,Soccer,足球,6,Croatia,克罗地亚
62755,,,1,Soccer,足球,37,Austria,奥地利
62757,,,1,Soccer,足球,23,Spain,西班牙
62919,,,1,Soccer,足球,146,South Africa,南非
62998,,,1,Soccer,足球,230,Fiji,
64072,,,1,Soccer,足球,1,Germany,德国
64229,,,1,Soccer,足球,172,International Youth,国际青少年
62990,,,1,Soccer,足球,104,Bosnia & Herzegovina,波斯尼亚和黑塞哥维那
63918,,,1,Soccer,足球,58,Brazil,巴西
64864,,,1,Soccer,足球,222,,
64417,,,1,Soccer,足球,77,Sri Lanka,斯里兰卡
65138,,,1,Soccer,足球,67,Cambodia,柬埔寨
64418,,,1,Soccer,足球,142,Algeria,阿尔及利亚
64844,,,1,Soccer,足球,58,Brazil,巴西
65353,,,1,Soccer,足球,58,Brazil,巴西
65837,,,1,Soccer,足球,55,Georgia,格鲁吉亚
65546,,,1,Soccer,足球,77,Sri Lanka,斯里兰卡
65742,,,1,Soccer,足球,172,International Youth,国际青少年
66269,,,1,Soccer,足球,44,International,国际
66333,,,1,Soccer,足球,69,Northern Ireland,北爱尔兰
65844,,,1,Soccer,足球,46,Russia,俄罗斯
66022,,,1,Soccer,足球,154,India,印度
66757,,,1,Soccer,足球,250,Senegal,塞内加尔
66356,,,1,Soccer,足球,176,Lebanon,黎巴嫩
66557,,,1,Soccer,足球,172,International Youth,国际青少年
67475,,,1,Soccer,足球,44,International,国际
68196,,,1,Soccer,足球,89,Mexico,墨西哥
69324,,,1,Soccer,足球,154,India,印度
68246,,,1,Soccer,足球,46,Russia,俄罗斯
67760,,,1,Soccer,足球,10,International Clubs,国际俱乐部
68923,,,1,Soccer,足球,94,Cuba,
69325,,,1,Soccer,足球,37,Austria,奥地利
69500,,,1,Soccer,足球,20,Sweden,瑞典
69784,,,1,Soccer,足球,45,Australia,澳大利亚
70283,,,1,Soccer,足球,242,Malaysia,马来西亚
70219,,,1,Soccer,足球,10,International Clubs,国际俱乐部
70233,,,1,Soccer,足球,58,Brazil,巴西
71046,,,1,Soccer,足球,58,Brazil,巴西
70621,,,1,Soccer,足球,31,Finland,芬兰
70612,,,1,Soccer,足球,58,Brazil,巴西
71496,,,1,Soccer,足球,89,Mexico,墨西哥
71350,,,1,Soccer,足球,172,International Youth,国际青少年
72307,,,1,Soccer,足球,199,Ghana,加纳
71585,,,1,Soccer,足球,89,Mexico,墨西哥
71349,,,1,Soccer,足球,185,Argentina,阿根廷
72158,,,1,Soccer,足球,185,Argentina,阿根廷
72340,,,1,Soccer,足球,6,Croatia,克罗地亚
72324,,,1,Soccer,足球,14,Czech Republic,捷克
73730,,,1,Soccer,足球,74,Belgium,比利时
72821,,,1,Soccer,足球,54,Jordan,约旦
73051,,,1,Soccer,足球,10,International Clubs,国际俱乐部
74432,,,1,Soccer,足球,156,Netherlands,荷兰
73256,,,1,Soccer,足球,37,Austria,奥地利
75733,,,1,Soccer,足球,142,Algeria,阿尔及利亚
74839,,,1,Soccer,足球,35,Switzerland,瑞士
75376,,,1,Soccer,足球,271,Liberia,
76249,,,1,Soccer,足球,37,Austria,奥地利
76786,,,1,Soccer,足球,58,Brazil,巴西
76535,,,1,Soccer,足球,44,International,国际
76802,,,1,Soccer,足球,58,Brazil,巴西
78133,,,1,Soccer,足球,160,Indonesia,印尼
76873,,,1,Soccer,足球,73,Canada,加拿大
77912,,,1,Soccer,足球,2,Israel,以色列
79371,,,1,Soccer,足球,250,Senegal,塞内加尔
78167,,,1,Soccer,足球,171,Cameroon,喀麦隆
80674,,,1,Soccer,足球,58,Brazil,巴西
81062,,,1,Soccer,足球,58,Brazil,巴西
81045,,,1,Soccer,足球,10,International Clubs,国际俱乐部
80626,,,1,Soccer,足球,237,Mali,
79878,,,1,Soccer,足球,34,Costa Rica,哥斯达黎加
81064,,,1,Soccer,足球,58,Brazil,巴西
81272,,,1,Soccer,足球,172,International Youth,国际青少年
82960,,,1,Soccer,足球,58,Brazil,巴西
82402,,,1,Soccer,足球,58,Brazil,巴西
82163,,,1,Soccer,足球,25,England,英格兰
83152,,,1,Soccer,足球,10,International Clubs,国际俱乐部
81990,,,1,Soccer,足球,58,Brazil,巴西
87325,,,1,Soccer,足球,58,Brazil,巴西
85585,,,1,Soccer,足球,62,USA,美国
83787,,,1,Soccer,足球,44,International,国际
85600,,,1,Soccer,足球,10,International Clubs,国际俱乐部
85338,,,1,Soccer,足球,68,Scotland,苏格兰
87326,,,1,Soccer,足球,15,Turkey,土耳其
90418,,,1,Soccer,足球,181,Bangladesh,孟加拉国
87592,,,1,Soccer,足球,172,International Youth,国际青少年
92924,,,1,Soccer,足球,58,Brazil,巴西
91641,,,1,Soccer,足球,40,Syrian Arab Republic,叙利亚
91889,,,1,Soccer,足球,58,Brazil,巴西
92515,,,1,Soccer,足球,58,Brazil,巴西
92582,,,1,Soccer,足球,57,Iran,伊朗
95203,,,1,Soccer,足球,273,,
94471,,,1,Soccer,足球,170,,
95204,,,1,Soccer,足球,243,Togo,
95095,,,1,Soccer,足球,236,Malawi,马拉维
93608,,,1,Soccer,足球,185,Argentina,阿根廷
103766,,,1,Soccer,足球,154,India,印度
105653,,,1,Soccer,足球,31,Finland,芬兰
96790,,,1,Soccer,足球,207,Maldives,
105569,,,1,Soccer,足球,281,,
105764,,,1,Soccer,足球,150,"Hong Kong, China",香港，中国
107442,,,1,Soccer,足球,47,Ireland,爱尔兰
107120,,,1,Soccer,足球,58,Brazil,巴西
107306,,,1,Soccer,足球,142,Algeria,阿尔及利亚
109181,,,1,Soccer,足球,44,International,国际
111166,,,1,Soccer,足球,153,Bahrain,巴林
111616,,,1,Soccer,足球,185,Argentina,阿根廷
111733,,,1,Soccer,足球,277,,
111444,,,1,Soccer,足球,20,Sweden,瑞典
110061,,,1,Soccer,足球,27,Estonia,爱沙尼亚
112212,,,1,Soccer,足球,153,Bahrain,巴林
109980,,,1,Soccer,足球,44,International,国际
111445,,,1,Soccer,足球,4,Iceland,冰岛
112213,,,1,Soccer,足球,218,Myanmar,缅甸
112036,,,1,Soccer,足球,172,International Youth,国际青少年
112178,,,1,Soccer,足球,27,Estonia,爱沙尼亚
121991,,,1,Soccer,足球,44,International,国际
117874,,,1,Soccer,足球,262,Ethiopia,埃塞俄比亚
119763,,,1,Soccer,足球,43,Greece,希腊
121358,,,1,Soccer,足球,142,Algeria,阿尔及利亚
122523,,,1,Soccer,足球,59,Japan,日本
122664,,,1,Soccer,足球,181,Bangladesh,孟加拉国
122665,,,1,Soccer,足球,154,India,印度
123002,,,1,Soccer,足球,10,International Clubs,国际俱乐部
123071,,,1,Soccer,足球,35,Switzerland,瑞士
122667,,,1,Soccer,足球,45,Australia,澳大利亚
123366,,,1,Soccer,足球,23,Spain,西班牙
123174,,,1,Soccer,足球,10,International Clubs,国际俱乐部
123931,,,1,Soccer,足球,38,Tanzania,坦桑尼亚
124127,,,1,Soccer,足球,3839,,
123276,,,1,Soccer,足球,25,England,英格兰
124126,,,1,Soccer,足球,3839,,
124264,,,1,Soccer,足球,73,Canada,加拿大
124209,,,1,Soccer,足球,62,USA,美国
124569,,,1,Soccer,足球,73,Canada,加拿大
124672,,,1,Soccer,足球,37,Austria,奥地利
124843,,,1,Soccer,足球,47,Ireland,爱尔兰
124849,,,1,Soccer,足球,25,England,英格兰
124981,,,1,Soccer,足球,37,Austria,奥地利
125072,,,1,Soccer,足球,37,Austria,奥地利
125373,,,1,Soccer,足球,139,United Arab Emirates,阿联酋
125112,,,1,Soccer,足球,172,International Youth,国际青少年
125402,,,1,Soccer,足球,37,Austria,奥地利
125403,,,1,Soccer,足球,23,Spain,西班牙
125648,,,1,Soccer,足球,37,Austria,奥地利
126656,,,1,Soccer,足球,197,Nigeria,尼日利亚
126069,,,1,Soccer,足球,45,Australia,澳大利亚
125763,,,1,Soccer,足球,47,Ireland,爱尔兰
125902,,,1,Soccer,足球,218,Myanmar,缅甸
126802,,,1,Soccer,足球,37,Austria,奥地利
127075,,,1,Soccer,足球,73,Canada,加拿大
127271,,,1,Soccer,足球,16,Slovenia,斯洛文尼亚
127503,,,1,Soccer,足球,46,Russia,俄罗斯
127553,,,1,Soccer,足球,218,Myanmar,缅甸
127556,,,1,Soccer,足球,4,Iceland,冰岛
129917,,,1,Soccer,足球,185,Argentina,阿根廷
127785,,,1,Soccer,足球,37,Austria,奥地利
53303,,,1,Soccer,足球,51,Simulated Reality League,Simulated Reality League
128093,,,1,Soccer,足球,37,Austria,奥地利
128796,,,1,Soccer,足球,242,Malaysia,马来西亚
132403,,,1,Soccer,足球,8,Belarus,白俄罗斯
43740,,,1,Soccer,足球,51,Simulated Reality League,Simulated Reality League
129937,,,1,Soccer,足球,236,Malawi,马拉维
131192,,,1,Soccer,足球,218,Myanmar,缅甸
131104,,,1,Soccer,足球,10,International Clubs,国际俱乐部
131191,,,1,Soccer,足球,58,Brazil,巴西
131096,,,1,Soccer,足球,10,International Clubs,国际俱乐部
128141,,,1,Soccer,足球,104,Bosnia & Herzegovina,波斯尼亚和黑塞哥维那
3999,"PES Latino Series, Brazilian Rio-SP","PES Latino Series, Brazilian Rio-SP",1,Soccer,足球,39,Electronic Leagues,电子联盟
128542,,,1,Soccer,足球,184,Thailand,泰国
41507,,,1,Soccer,足球,51,Simulated Reality League,Simulated Reality League
132404,,,1,Soccer,足球,8,Belarus,白俄罗斯
132550,,,1,Soccer,足球,231,Zambia,赞比亚
129226,,,1,Soccer,足球,163,Bolivia,玻利维亚
130105,,,1,Soccer,足球,172,International Youth,国际青少年
129509,,,1,Soccer,足球,73,Canada,加拿大
132528,,,1,Soccer,足球,31,Finland,芬兰
130058,,,1,Soccer,足球,228,Kenya,肯尼亚
132360,,,1,Soccer,足球,62,USA,美国
132420,,,1,Soccer,足球,242,Malaysia,马来西亚
12676,Happy Valley,,457,Horse Racing,赛马,2617,,
12777,Sha Tin,,457,Horse Racing,赛马,2617,,
15468,Wincanton,,457,Horse Racing,赛马,2949,,
15545,Ascot,,457,Horse Racing,赛马,2949,,
15466,Market Rasen,,457,Horse Racing,赛马,2949,,
15472,Newcastle,,457,Horse Racing,赛马,2949,,
15562,Haydock Park,,457,Horse Racing,赛马,2949,,
15563,Huntingdon,,457,Horse Racing,赛马,2949,,
15564,Wolverhampton,,457,Horse Racing,赛马,2949,,
15566,Lingfield,,457,Horse Racing,赛马,2949,,
15594,Catterick,,457,Horse Racing,赛马,2949,,
15589,Chepstow,,457,Horse Racing,赛马,2949,,
15639,Uttoxeter,,457,Horse Racing,赛马,2949,,
15599,,,457,Horse Racing,赛马,66,France,法国
15640,Exeter,,457,Horse Racing,赛马,2949,,
15695,Chelmsford City,,457,Horse Racing,赛马,2949,,
15694,Ayr,,457,Horse Racing,赛马,2949,,
15697,Ludlow,,457,Horse Racing,赛马,2949,,
15728,Sedgefield,,457,Horse Racing,赛马,2949,,
15696,Kempton Park,,457,Horse Racing,赛马,2949,,
15801,Wetherby,,457,Horse Racing,赛马,2949,,
15803,Hereford,,457,Horse Racing,赛马,2949,,
15729,Southwell,,457,Horse Racing,赛马,2949,,
15909,Taunton,,457,Horse Racing,赛马,2949,,
16053,Newbury,,457,Horse Racing,赛马,2949,,
16102,,,457,Horse Racing,赛马,2949,,
16071,Doncaster,,457,Horse Racing,赛马,2949,,
16087,Bangor On Dee,,457,Horse Racing,赛马,2949,,
16156,Leicester,,457,Horse Racing,赛马,2949,,
16155,Carlisle,,457,Horse Racing,赛马,2949,,
16480,Sandown Park,,457,Horse Racing,赛马,2949,,
16485,,,457,Horse Racing,赛马,66,France,法国
16563,Aintree,,457,Horse Racing,赛马,2949,,
16676,,,457,Horse Racing,赛马,66,France,法国
16631,Kelso,,457,Horse Racing,赛马,2949,,
16681,Musselburgh,,457,Horse Racing,赛马,2949,,
16714,,,457,Horse Racing,赛马,2949,,
16861,,,457,Horse Racing,赛马,66,France,法国
16863,Warwick,,457,Horse Racing,赛马,2949,,
16790,Hexham,,457,Horse Racing,赛马,2949,,
17144,Plumpton,,457,Horse Racing,赛马,2949,,
16943,,,457,Horse Racing,赛马,2949,,
17301,Ffos Las,,457,Horse Racing,赛马,2949,,
17412,,,457,Horse Racing,赛马,146,South Africa,南非
17568,Fakenham,,457,Horse Racing,赛马,2949,,
19951,Kempton Park,,457,Horse Racing,赛马,2949,,
18051,,,457,Horse Racing,赛马,2949,,
21123,,,457,Horse Racing,赛马,66,France,法国
20849,,,457,Horse Racing,赛马,66,France,法国
21214,Bangor On Dee,,457,Horse Racing,赛马,2949,,
22910,,,457,Horse Racing,赛马,2949,,
23068,,,457,Horse Racing,赛马,47,Ireland,爱尔兰
23397,Stratford,,457,Horse Racing,赛马,2949,,
23519,Cheltenham,,457,Horse Racing,赛马,2949,,
23663,,,457,Horse Racing,赛马,139,United Arab Emirates,阿联酋
23778,,,457,Horse Racing,赛马,66,France,法国
24186,Newton Abbot,,457,Horse Racing,赛马,2949,,
24349,Ascot,,457,Horse Racing,赛马,2949,,
24280,,,457,Horse Racing,赛马,2949,,
24936,Redcar,,457,Horse Racing,赛马,2949,,
24937,Windsor,,457,Horse Racing,赛马,2949,,
24978,Pontefract,,457,Horse Racing,赛马,2949,,
25039,Nottingham,,457,Horse Racing,赛马,2949,,
25316,Thirsk,,457,Horse Racing,赛马,2949,,
25482,,,457,Horse Racing,赛马,2949,,
25635,Bath,,457,Horse Racing,赛马,2949,,
25554,Beverley,,457,Horse Racing,赛马,2949,,
25890,,,457,Horse Racing,赛马,1,Germany,德国
25638,Ripon,,457,Horse Racing,赛马,2949,,
25873,,,457,Horse Racing,赛马,1,Germany,德国
25985,Worcester,,457,Horse Racing,赛马,2949,,
26037,Perth,,457,Horse Racing,赛马,2949,,
26038,Salisbury,,457,Horse Racing,赛马,2949,,
25983,Epsom Downs,,457,Horse Racing,赛马,2949,,
25988,Yarmouth,,457,Horse Racing,赛马,2949,,
26418,,,457,Horse Racing,赛马,1,Germany,德国
26507,Brighton,,457,Horse Racing,赛马,2949,,
26734,Goodwood,,457,Horse Racing,赛马,2949,,
26883,,,457,Horse Racing,赛马,1,Germany,德国
26882,,,457,Horse Racing,赛马,1,Germany,德国
26942,Hamilton Park,,457,Horse Racing,赛马,2949,,
27126,Chester,,457,Horse Racing,赛马,2949,,
27598,,,457,Horse Racing,赛马,2949,,
27934,"Premier League, Women","Premier League, Women",457,Horse Racing,赛马,2949,,
28479,,,457,Horse Racing,赛马,1,Germany,德国
27976,,,457,Horse Racing,赛马,66,France,法国
28046,,,457,Horse Racing,赛马,2949,,
28573,,,457,Horse Racing,赛马,2949,,
29419,,,457,Horse Racing,赛马,2949,,
29103,,,457,Horse Racing,赛马,47,Ireland,爱尔兰
29101,,,457,Horse Racing,赛马,2949,,
29110,"ATP Challenger Forli 6, Italy, Men Singles","ATP Challenger Forli 6, Italy, Men Singles",457,Horse Racing,赛马,2949,,
29610,,,457,Horse Racing,赛马,66,France,法国
29649,,,457,Horse Racing,赛马,66,France,法国
29685,,,457,Horse Racing,赛马,66,France,法国
29766,,,457,Horse Racing,赛马,66,France,法国
29825,,,457,Horse Racing,赛马,66,France,法国
30105,,,457,Horse Racing,赛马,66,France,法国
31508,,,457,Horse Racing,赛马,1,Germany,德国
30104,,,457,Horse Racing,赛马,66,France,法国
30618,,,457,Horse Racing,赛马,2949,,
30642,,,457,Horse Racing,赛马,66,France,法国
31694,,,457,Horse Racing,赛马,47,Ireland,爱尔兰
32816,,,457,Horse Racing,赛马,47,Ireland,爱尔兰
33102,,,457,Horse Racing,赛马,66,France,法国
32116,,,457,Horse Racing,赛马,1,Germany,德国
36250,,,457,Horse Racing,赛马,47,Ireland,爱尔兰
34817,,,457,Horse Racing,赛马,1,Germany,德国
36032,,,457,Horse Racing,赛马,1,Germany,德国
37853,,,457,Horse Racing,赛马,1,Germany,德国
39483,,,457,Horse Racing,赛马,3376,,
37080,"WTA Bucharest, Romania Women Singles",WTA布加勒斯特，罗马尼亚，单打,457,Horse Racing,赛马,2949,,
39482,,,457,Horse Racing,赛马,3376,,
38087,,,457,Horse Racing,赛马,66,France,法国
39484,,,457,Horse Racing,赛马,3376,,
39489,CKB WA PGA Championship presented by TX Civil & Lo,Ckb Wa Pga Championship Presented By Tx Civil & Lo,457,Horse Racing,赛马,3376,,
39486,,,457,Horse Racing,赛马,3376,,
39487,,,457,Horse Racing,赛马,3376,,
39488,,,457,Horse Racing,赛马,3376,,
39491,,,457,Horse Racing,赛马,3376,,
39493,,,457,Horse Racing,赛马,3376,,
39490,,,457,Horse Racing,赛马,3376,,
39494,,,457,Horse Racing,赛马,187,Chile,智利
39545,,,457,Horse Racing,赛马,3376,,
39558,,,457,Horse Racing,赛马,185,Argentina,阿根廷
39543,,,457,Horse Racing,赛马,3376,,
39495,,,457,Horse Racing,赛马,3376,,
39561,,,457,Horse Racing,赛马,3376,,
39557,,,457,Horse Racing,赛马,204,Uruguay,乌拉圭
39565,,,457,Horse Racing,赛马,3376,,
39569,,,457,Horse Racing,赛马,3376,,
39559,,,457,Horse Racing,赛马,3376,,
39570,,,457,Horse Racing,赛马,3376,,
39576,,,457,Horse Racing,赛马,185,Argentina,阿根廷
39579,"CCT Central Europe CQ, Playoffs","Cct Central Europe Cq, Playoffs",457,Horse Racing,赛马,3376,,
39583,,,457,Horse Racing,赛马,3376,,
39586,,,457,Horse Racing,赛马,187,Chile,智利
39590,,,457,Horse Racing,赛马,3376,,
39612,,,457,Horse Racing,赛马,3376,,
39595,,,457,Horse Racing,赛马,3376,,
39618,,,457,Horse Racing,赛马,3376,,
39598,,,457,Horse Racing,赛马,204,Uruguay,乌拉圭
39623,,,457,Horse Racing,赛马,3376,,
39642,,,457,Horse Racing,赛马,89,Mexico,墨西哥
39635,,,457,Horse Racing,赛马,3376,,
39712,,,457,Horse Racing,赛马,3376,,
39620,,,457,Horse Racing,赛马,3376,,
39630,,,457,Horse Racing,赛马,3376,,
39684,,,457,Horse Racing,赛马,187,Chile,智利
39748,,,457,Horse Racing,赛马,3376,,
39763,,,457,Horse Racing,赛马,187,Chile,智利
39774,,,457,Horse Racing,赛马,3376,,
39918,,,457,Horse Racing,赛马,3376,,
40065,,,457,Horse Racing,赛马,3376,,
39948,,,457,Horse Racing,赛马,3376,,
39947,,,457,Horse Racing,赛马,3376,,
39942,,,457,Horse Racing,赛马,3376,,
40092,,,457,Horse Racing,赛马,3376,,
40205,,,457,Horse Racing,赛马,139,United Arab Emirates,阿联酋
40462,,,457,Horse Racing,赛马,3376,,
40510,,,457,Horse Racing,赛马,3376,,
40971,,,457,Horse Racing,赛马,3376,,
41069,,,457,Horse Racing,赛马,3376,,
41070,,,457,Horse Racing,赛马,3376,,
40599,,,457,Horse Racing,赛马,3376,,
41215,,,457,Horse Racing,赛马,3376,,
41117,,,457,Horse Racing,赛马,3376,,
41934,,,457,Horse Racing,赛马,3376,,
41306,,,457,Horse Racing,赛马,89,Mexico,墨西哥
41419,,,457,Horse Racing,赛马,3376,,
42637,,,457,Horse Racing,赛马,3376,,
41714,,,457,Horse Racing,赛马,3376,,
42985,,,457,Horse Racing,赛马,3376,,
42316,,,457,Horse Racing,赛马,3376,,
43585,,,457,Horse Racing,赛马,3376,,
46869,,,457,Horse Racing,赛马,3376,,
43997,,,457,Horse Racing,赛马,3376,,
47065,,,457,Horse Racing,赛马,154,India,印度
47053,,,457,Horse Racing,赛马,154,India,印度
47064,,,457,Horse Racing,赛马,23,Spain,西班牙
47082,,,457,Horse Racing,赛马,22,Italy,意大利
47058,,,457,Horse Racing,赛马,154,India,印度
47103,,,457,Horse Racing,赛马,15,Turkey,土耳其
47083,,,457,Horse Racing,赛马,15,Turkey,土耳其
47084,,,457,Horse Racing,赛马,15,Turkey,土耳其
47085,,,457,Horse Racing,赛马,20,Sweden,瑞典
47123,"Thailand Masters, Women, Singles","Thailand Masters, Women, Singles",457,Horse Racing,赛马,3548,,
47187,,,457,Horse Racing,赛马,154,India,印度
47138,,,457,Horse Racing,赛马,15,Turkey,土耳其
47222,,,457,Horse Racing,赛马,22,Italy,意大利
47246,,,457,Horse Racing,赛马,154,India,印度
47283,,,457,Horse Racing,赛马,15,Turkey,土耳其
47249,,,457,Horse Racing,赛马,3551,,
47324,,,457,Horse Racing,赛马,154,India,印度
47282,,,457,Horse Racing,赛马,15,Turkey,土耳其
47569,,,457,Horse Racing,赛马,3548,,
47958,,,457,Horse Racing,赛马,154,India,印度
47613,,,457,Horse Racing,赛马,15,Turkey,土耳其
47638,,,457,Horse Racing,赛马,242,Malaysia,马来西亚
48486,,,457,Horse Racing,赛马,3376,,
48228,,,457,Horse Racing,赛马,3376,,
48180,,,457,Horse Racing,赛马,22,Italy,意大利
48835,,,457,Horse Racing,赛马,22,Italy,意大利
49819,,,457,Horse Racing,赛马,73,Canada,加拿大
48413,,,457,Horse Racing,赛马,153,Bahrain,巴林
49836,,,457,Horse Racing,赛马,242,Malaysia,马来西亚
49853,,,457,Horse Racing,赛马,144,Saudi Arabia,沙特阿拉伯
51316,,,457,Horse Racing,赛马,66,France,法国
51321,,,457,Horse Racing,赛马,66,France,法国
50825,,,457,Horse Racing,赛马,73,Canada,加拿大
51311,,,457,Horse Racing,赛马,23,Spain,西班牙
51012,,,457,Horse Racing,赛马,3376,,
54056,,,457,Horse Racing,赛马,3376,,
51353,,,457,Horse Racing,赛马,15,Turkey,土耳其
51322,,,457,Horse Racing,赛马,66,France,法国
52770,,,457,Horse Racing,赛马,3376,,
54155,,,457,Horse Racing,赛马,23,Spain,西班牙
52094,,,457,Horse Racing,赛马,21,Hungary,匈牙利
54240,,,457,Horse Racing,赛马,22,Italy,意大利
54232,,,457,Horse Racing,赛马,3376,,
54605,"Southeast Asian Games, Mixed Doubles","Southeast Asian Games, Mixed Doubles",457,Horse Racing,赛马,3376,,
54404,,,457,Horse Racing,赛马,154,India,印度
54600,,,457,Horse Racing,赛马,22,Italy,意大利
54937,,,457,Horse Racing,赛马,2949,,
54797,,,457,Horse Racing,赛马,3376,,
55630,,,457,Horse Racing,赛马,15,Turkey,土耳其
55465,,,457,Horse Racing,赛马,22,Italy,意大利
55033,,,457,Horse Racing,赛马,3376,,
55963,,,457,Horse Racing,赛马,3376,,
55763,,,457,Horse Racing,赛马,15,Turkey,土耳其
56044,,,457,Horse Racing,赛马,20,Sweden,瑞典
56204,,,457,Horse Racing,赛马,3376,,
56214,,,457,Horse Racing,赛马,3376,,
56271,,,457,Horse Racing,赛马,3376,,
56633,,,457,Horse Racing,赛马,3376,,
56119,,,457,Horse Racing,赛马,3376,,
56085,,,457,Horse Racing,赛马,3376,,
56720,,,457,Horse Racing,赛马,73,Canada,加拿大
57011,,,457,Horse Racing,赛马,3376,,
56959,,,457,Horse Racing,赛马,22,Italy,意大利
57233,,,457,Horse Racing,赛马,20,Sweden,瑞典
57450,,,457,Horse Racing,赛马,3376,,
58218,,,457,Horse Racing,赛马,3376,,
58154,,,457,Horse Racing,赛马,3376,,
57885,,,457,Horse Racing,赛马,3376,,
57634,,,457,Horse Racing,赛马,73,Canada,加拿大
58533,,,457,Horse Racing,赛马,194,Panama,巴拿马
58443,,,457,Horse Racing,赛马,73,Canada,加拿大
14107,,,457,Horse Racing,赛马,45,Australia,澳大利亚
58451,,,457,Horse Racing,赛马,3376,,
59070,,,457,Horse Racing,赛马,73,Canada,加拿大
58616,,,457,Horse Racing,赛马,3376,,
58563,,,457,Horse Racing,赛马,3376,,
58598,,,457,Horse Racing,赛马,3376,,
58637,,,457,Horse Racing,赛马,3376,,
59377,,,457,Horse Racing,赛马,3376,,
59197,,,457,Horse Racing,赛马,3376,,
60254,,,457,Horse Racing,赛马,3376,,
59378,,,457,Horse Racing,赛马,3376,,
60428,,,457,Horse Racing,赛马,3376,,
60833,,,457,Horse Racing,赛马,3376,,
59600,,,457,Horse Racing,赛马,20,Sweden,瑞典
60860,,,457,Horse Racing,赛马,3376,,
60571,,,457,Horse Racing,赛马,73,Canada,加拿大
59632,,,457,Horse Racing,赛马,155,Qatar,卡塔尔
59506,,,457,Horse Racing,赛马,3376,,
62326,The Amundi Evian Championship 2023,The Amundi Evian Championship 2023,457,Horse Racing,赛马,3376,,
60946,,,457,Horse Racing,赛马,3376,,
62599,,,457,Horse Racing,赛马,3376,,
62486,,,457,Horse Racing,赛马,3376,,
64305,,,457,Horse Racing,赛马,3376,,
63367,,,457,Horse Racing,赛马,3376,,
64154,,,457,Horse Racing,赛马,3376,,
63356,,,457,Horse Racing,赛马,3376,,
62627,,,457,Horse Racing,赛马,3376,,
64341,,,457,Horse Racing,赛马,20,Sweden,瑞典
65038,,,457,Horse Racing,赛马,58,Brazil,巴西
65399,,,457,Horse Racing,赛马,3376,,
65301,,,457,Horse Racing,赛马,20,Sweden,瑞典
65527,,,457,Horse Racing,赛马,3376,,
66235,,,457,Horse Racing,赛马,58,Brazil,巴西
65242,,,457,Horse Racing,赛马,58,Brazil,巴西
66160,,,457,Horse Racing,赛马,3376,,
65082,,,457,Horse Racing,赛马,3376,,
65363,,,457,Horse Racing,赛马,15,Turkey,土耳其
65507,,,457,Horse Racing,赛马,3376,,
67544,,,457,Horse Racing,赛马,3376,,
67018,,,457,Horse Racing,赛马,22,Italy,意大利
67107,,,457,Horse Racing,赛马,73,Canada,加拿大
67685,,,457,Horse Racing,赛马,3376,,
67650,,,457,Horse Racing,赛马,3376,,
68460,,,457,Horse Racing,赛马,29,Norway,挪威
68601,,,457,Horse Racing,赛马,154,India,印度
70234,,,457,Horse Racing,赛马,3376,,
68704,,,457,Horse Racing,赛马,3376,,
70247,,,457,Horse Racing,赛马,3376,,
72243,,,457,Horse Racing,赛马,3376,,
72259,,,457,Horse Racing,赛马,3376,,
